game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
110,2025-26,2025-10-18 14:00:00+00:00,GW 6,6,JYP,Sport,5.0,4.0,False,False,1551.54,1449.28,0.6431,1.0,7.139,1558.67,1442.14
111,2025-26,2025-10-18 14:00:00+00:00,GW 6,6,Lukko,SaiPa,4.0,2.0,False,False,1520.63,1530.49,0.4858,1.0,11.247,1531.88,1519.24
112,2025-26,2025-10-18 14:00:00+00:00,GW 6,6,Tappara,K-Espoo,3.0,4.0,False,True,1522.72,1498.87,0.5343,0.25,-5.685,1517.04,1504.56
114,2025-26,2025-10-18 15:00:00+00:00,GW 6,6,Ässät,HIFK,5.0,0.0,False,False,1564.55,1464.2,0.6405,1.0,12.32,1576.87,1451.88
113,2025-26,2025-10-18 15:30:00+00:00,GW 6,6,TPS,Ilves,4.0,3.0,False,False,1484.65,1449.99,0.5497,1.0,9.006,1493.65,1440.98
115,2025-26,2025-10-18 15:30:00+00:00,GW 6,6,KalPa,KooKoo,4.0,2.0,False,False,1510.8,1510.82,0.5,1.0,10.986,1521.79,1499.83
116,2025-26,2025-10-21 14:30:00+00:00,GW 7,7,Ässät,SaiPa,3.0,2.0,False,False,1576.87,1519.24,0.5822,1.0,8.356,1585.23,1510.88
117,2025-26,2025-10-22 15:30:00+00:00,GW 7,7,HIFK,HPK,2.0,6.0,False,False,1451.88,1499.77,0.4315,0.0,-13.594,1438.29,1513.37
118,2025-26,2025-10-22 15:30:00+00:00,GW 7,7,Jukurit,KalPa,2.0,1.0,False,False,1496.14,1521.79,0.4632,1.0,10.737,1506.88,1511.05
119,2025-26,2025-10-22 15:30:00+00:00,GW 7,7,Pelicans,Tappara,2.0,5.0,False,False,1456.9,1517.04,0.4143,0.0,-11.181,1445.72,1528.22
120,2025-26,2025-10-22 15:30:00+00:00,GW 7,7,TPS,Sport,3.0,2.0,False,True,1493.65,1442.14,0.5736,0.75,3.528,1497.18,1438.61
121,2025-26,2025-10-24 15:30:00+00:00,GW 7,7,Jukurit,TPS,3.0,0.0,False,False,1506.88,1497.18,0.514,1.0,13.417,1520.3,1483.76
122,2025-26,2025-10-24 15:30:00+00:00,GW 7,7,K-Espoo,HIFK,1.0,0.0,False,False,1504.56,1438.29,0.5942,1.0,8.115,1512.67,1430.17
123,2025-26,2025-10-24 15:30:00+00:00,GW 7,7,KooKoo,HPK,5.0,2.0,False,False,1499.83,1513.37,0.4805,1.0,14.315,1514.14,1499.05
124,2025-26,2025-10-24 15:30:00+00:00,GW 7,7,Tappara,Ilves,1.0,3.0,False,False,1528.22,1440.98,0.623,0.0,-13.166,1515.05,1454.15
125,2025-26,2025-10-24 15:30:00+00:00,GW 7,7,Lukko,Ässät,5.0,3.0,False,False,1531.88,1585.23,0.4238,1.0,12.36,1544.24,1572.87
126,2025-26,2025-10-24 16:30:00+00:00,GW 7,7,KalPa,Kärpät,6.0,4.0,False,False,1511.05,1488.64,0.5322,1.0,10.175,1521.23,1478.47
127,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,HPK,KooKoo,4.0,5.0,False,True,1499.05,1514.14,0.4783,0.25,-4.566,1494.49,1518.71
128,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,Ilves,Jukurit,3.0,2.0,False,False,1454.15,1520.3,0.4059,1.0,11.881,1466.03,1508.42
129,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,JYP,K-Espoo,6.0,3.0,False,False,1558.67,1512.67,0.5658,1.0,11.792,1570.47,1500.88
130,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,KalPa,Kärpät,3.0,1.0,False,False,1521.23,1478.47,0.5612,1.0,9.457,1530.69,1469.01
131,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,Ässät,Lukko,3.0,2.0,False,False,1572.87,1544.24,0.5411,1.0,9.178,1582.04,1535.06
132,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,Pelicans,TPS,1.0,2.0,False,False,1445.72,1483.76,0.4455,0.0,-8.909,1436.81,1492.67
133,2025-26,2025-10-25 14:00:00+00:00,GW 7,7,SaiPa,HIFK,3.0,0.0,False,False,1510.88,1430.17,0.6141,1.0,10.321,1521.2,1419.85
134,2025-26,2025-10-28 16:30:00+00:00,GW 8,8,Kärpät,Ässät,2.0,4.0,False,False,1469.01,1582.04,0.3428,0.0,-7.165,1461.84,1589.21
135,2025-26,2025-10-28 16:30:00+00:00,GW 8,8,Tappara,SaiPa,5.0,0.0,False,False,1515.05,1521.2,0.4911,1.0,18.184,1533.24,1503.02
136,2025-26,2025-10-29 16:30:00+00:00,GW 8,8,HIFK,JYP,1.0,4.0,False,False,1419.85,1570.47,0.2959,0.0,-7.678,1412.18,1578.14
137,2025-26,2025-10-29 16:30:00+00:00,GW 8,8,Ilves,K-Espoo,5.0,7.0,False,False,1466.03,1500.88,0.45,0.0,-9.734,1456.29,1510.61
138,2025-26,2025-10-29 16:30:00+00:00,GW 8,8,KalPa,Jukurit,5.0,3.0,False,False,1530.69,1508.42,0.532,1.0,10.18,1540.87,1498.24
139,2025-26,2025-10-29 16:30:00+00:00,GW 8,8,TPS,HPK,1.0,0.0,False,False,1492.67,1494.49,0.4974,1.0,10.052,1502.73,1484.43
140,2025-26,2025-10-31 16:30:00+00:00,GW 8,8,JYP,Kärpät,4.0,5.0,False,True,1578.14,1461.84,0.6614,0.25,-8.228,1569.92,1470.07
141,2025-26,2025-10-31 16:30:00+00:00,GW 8,8,K-Espoo,Jukurit,2.0,3.0,False,False,1510.61,1498.24,0.5178,0.0,-10.356,1500.26,1508.59
142,2025-26,2025-10-31 16:30:00+00:00,GW 8,8,Lukko,Sport,3.0,2.0,False,False,1535.06,1438.61,0.6353,1.0,7.293,1542.36,1431.32
143,2025-26,2025-10-31 16:30:00+00:00,GW 8,8,Pelicans,HPK,5.0,2.0,False,False,1436.81,1484.43,0.4319,1.0,15.418,1452.23,1469.02
145,2025-26,2025-10-31 16:30:00+00:00,GW 8,8,Tappara,HIFK,4.0,1.0,False,False,1533.24,1412.18,0.6675,1.0,8.738,1541.98,1403.44
146,2025-26,2025-10-31 16:30:00+00:00,GW 8,8,Ässät,KooKoo,1.0,2.0,False,False,1589.21,1518.71,0.6001,0.0,-12.002,1577.21,1530.71
144,2025-26,2025-10-31 17:30:00+00:00,GW 8,8,SaiPa,Ilves,5.0,2.0,False,False,1503.02,1456.29,0.5668,1.0,11.76,1514.78,1444.53
147,2025-26,2025-11-01 13:00:00+00:00,GW 8,8,Sport,Lukko,2.0,1.0,False,False,1431.32,1542.36,0.3454,1.0,13.091,1444.41,1529.26
154,2025-26,2025-11-01 14:00:00+00:00,GW 8,8,TPS,SaiPa,1.0,6.0,False,False,1502.73,1514.78,0.4827,0.0,-17.202,1485.52,1531.98
148,2025-26,2025-11-01 15:00:00+00:00,GW 8,8,HIFK,Ässät,3.0,0.0,False,False,1403.44,1577.21,0.2689,1.0,18.787,1422.22,1558.42
149,2025-26,2025-11-01 15:00:00+00:00,GW 8,8,HPK,Pelicans,2.0,1.0,False,False,1469.02,1452.23,0.5241,1.0,9.517,1478.53,1442.71
151,2025-26,2025-11-01 15:00:00+00:00,GW 8,8,Jukurit,K-Espoo,2.0,1.0,False,False,1508.59,1500.26,0.512,1.0,9.76,1518.35,1490.5
152,2025-26,2025-11-01 15:00:00+00:00,GW 8,8,KooKoo,JYP,0.0,4.0,False,False,1530.71,1569.92,0.4438,0.0,-14.036,1516.68,1583.95
153,2025-26,2025-11-01 15:00:00+00:00,GW 8,8,Kärpät,Tappara,3.0,4.0,False,False,1470.07,1541.98,0.398,0.0,-7.959,1462.11,1549.94
150,2025-26,2025-11-01 16:30:00+00:00,GW 8,8,Ilves,KalPa,5.0,2.0,False,False,1444.53,1540.87,0.3648,1.0,16.872,1461.41,1523.99
155,2025-26,2025-11-12 16:30:00+00:00,GW 9,9,K-Espoo,TPS,2.0,4.0,False,False,1490.5,1485.52,0.5072,0.0,-11.118,1479.38,1496.64
