game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
105,2025-26,2025-11-12 00:00:00+00:00,18,18,EC-KAC,Steinbach Black Wings Linz,5.0,3.0,False,False,1546.0,1504.38,0.5596,1.0,9.497,1555.5,1494.88
107,2025-26,2025-11-12 00:00:00+00:00,18,18,Hydro Fehervar AV 19,HCB Südtirol Alperia,3.0,2.0,False,False,1436.63,1568.6,0.3187,1.0,13.626,1450.26,1554.97
108,2025-26,2025-11-12 00:00:00+00:00,18,18,FTC-Telekom,Vienna Capitals,2.0,1.0,False,False,1447.59,1460.44,0.4815,1.0,10.37,1457.95,1450.07
109,2025-26,2025-11-12 00:00:00+00:00,18,18,HC TIWAG Innsbruck - Die Haie,Pioneers Vorarlberg,4.0,3.0,False,False,1430.45,1408.53,0.5315,1.0,9.37,1439.82,1399.16
110,2025-26,2025-11-12 00:00:00+00:00,18,18,HC Falkensteiner Pustertal,Olimpija Ljubljana,5.0,3.0,False,False,1570.59,1583.09,0.482,1.0,11.317,1581.9,1571.77
111,2025-26,2025-11-14 00:00:00+00:00,19,19,Moser Medical Graz99ers,EC Red Bull Salzburg,4.0,1.0,False,False,1531.26,1500.3,0.5444,1.0,12.456,1543.72,1487.84
112,2025-26,2025-11-14 00:00:00+00:00,19,19,EC iDM Wärmepumpen VSV,EC-KAC,5.0,3.0,False,False,1512.13,1555.5,0.4379,1.0,12.112,1524.25,1543.39
113,2025-26,2025-11-14 00:00:00+00:00,19,19,Hydro Fehervar AV 19,FTC-Telekom,5.0,1.0,False,False,1450.26,1457.95,0.4889,1.0,16.394,1466.65,1441.56
114,2025-26,2025-11-14 00:00:00+00:00,19,19,Steinbach Black Wings Linz,HC Falkensteiner Pustertal,2.0,1.0,False,False,1494.88,1581.9,0.3773,1.0,12.454,1507.34,1569.45
115,2025-26,2025-11-14 00:00:00+00:00,19,19,Olimpija Ljubljana,HCB Südtirol Alperia,4.0,1.0,False,False,1571.77,1554.97,0.5242,1.0,13.093,1584.86,1541.88
116,2025-26,2025-11-15 00:00:00+00:00,19,19,Vienna Capitals,HC TIWAG Innsbruck - Die Haie,3.0,2.0,False,False,1450.07,1439.82,0.5147,1.0,9.705,1459.78,1430.12
117,2025-26,2025-11-15 00:00:00+00:00,20,20,FTC-Telekom,HC Falkensteiner Pustertal,3.0,2.0,False,False,1441.56,1569.45,0.3238,1.0,13.523,1455.08,1555.93
118,2025-26,2025-11-16 00:00:00+00:00,20,20,Moser Medical Graz99ers,HC TIWAG Innsbruck - Die Haie,3.0,2.0,False,False,1543.72,1430.12,0.6579,1.0,6.842,1550.56,1423.28
119,2025-26,2025-11-16 00:00:00+00:00,20,20,EC Red Bull Salzburg,Hydro Fehervar AV 19,4.0,1.0,False,False,1487.84,1466.65,0.5305,1.0,12.894,1500.74,1453.76
