game_slug,season,period,time,event_type,team,assists,gk_direction,goal_type,goalkeeper,penalized_player,penalty_minutes,penalty_reason,raw_event,served_by
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,22:59,goal,,Tiffels (#95) und Pföderl (#93),,,,,,,Tor von Mitchell Reinke (#5) auf Vorlage von Tiffels (#95) und Pföderl (#93) Tor von Mitchell Reinke (#5) auf Vorlage von Tiffels (#95) und Pföderl (#93) 1 0,
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,18:48,penalty,,,,,,Jonas Müller,2,CROSS,2 Min.  Strafe  gegen Jonas Müller (#18) wegen CROSS  ,
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,0:00,goalkeeper_change,,,in,,Jake Hildebrand,,,,Torhüter ins Tor : Jake Hildebrand (#30)  ,
17102025_eisbaeren-berlin_gg_grizzlys-wolfsburg_4013,2025-26,,0:00,goalkeeper_change,,,in,,Hannibal Weitzmann,,,,Torhüter ins Tor : Hannibal Weitzmann (#67)  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,58:40,goal,,Pietta (#86) und Keating (#89),,,,,,,Tor ins leere Tor von Myles Powell (#9) auf Vorlage von Pietta (#86) und Keating (#89) Tor ins leere Tor von Myles Powell (#9) auf Vorlage von Pietta (#86) und Keating (#89) 7 4,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,58:40,goalkeeper_change,,,in,,Niklas Treutle,,,,Torhüter ins Tor : Niklas Treutle (#31)  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,58:15,timeout,,,,,,,,,Auszeit  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,57:42,goalkeeper_change,,,out,,Niklas Treutle,,,,Torhüter aus dem Tor : Niklas Treutle (#31)  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,57:00,goal,,Barratt (#10) und Braun (#90),,,,,,,Tor von Cody Haiskanen (#74) auf Vorlage von Barratt (#10) und Braun (#90) Tor von Cody Haiskanen (#74) auf Vorlage von Barratt (#10) und Braun (#90) 6 4,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,49:53,goal,,Keating (#89),,,,,,,Tor von Abbott Girduckis (#17) auf Vorlage von Keating (#89) Tor von Abbott Girduckis (#17) auf Vorlage von Keating (#89) 6 3,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,47:10,penalty,,,,,,Cody Haiskanen,2,ROUGH,2 Min.  Strafe  gegen Cody Haiskanen (#74) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,47:10,penalty,,,,,,Philipp Krauß,2,ROUGH,2 Min.  Strafe  gegen Philipp Krauß (#8) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,46:52,goalkeeper_change,,,out,,Evan Fitzpatrick,,,,Torhüter aus dem Tor : Evan Fitzpatrick (#30)  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,43:33,penalty,,,,,,Samir Kharboutli,2,HOLD,2 Min.  Strafe  gegen Samir Kharboutli (#83) wegen HOLD  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,42:09,goal,,Breton (#75) und Sheen (#91),,PP1,,,,,Tor (PP1) von Riley Barber (#37) auf Vorlage von Breton (#75) und Sheen (#91) Tor (PP1) von Riley Barber (#37) auf Vorlage von Breton (#75) und Sheen (#91) 5 3,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,41:19,penalty,,,,,,Owen Headrick,2,TRIP,2 Min.  Strafe  gegen Owen Headrick (#47) wegen TRIP  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,38:49,penalty,,,,,,Philipp Krauß,2,ROUGH,2 Min.  Strafe  gegen Philipp Krauß (#8) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,38:49,penalty,,,,,,Julius Karrer,2,ROUGH,2 Min.  Strafe  gegen Julius Karrer (#6) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,36:17,goal,,Powell (#9) und Hüttl (#25),,,,,,,Tor von Philipp Krauß (#8) auf Vorlage von Powell (#9) und Hüttl (#25) Tor von Philipp Krauß (#8) auf Vorlage von Powell (#9) und Hüttl (#25) 4 3,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,27:25,penalty,,,,,,Samir Kharboutli,2,CROSS,2 Min.  Strafe  gegen Samir Kharboutli (#83) wegen CROSS  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,27:25,penalty,,,,,,Charlie Gerard,2,ROUGH,2 Min.  Strafe  gegen Charlie Gerard (#95) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,24:13,goal,,Sheen (#91) und Ruopp (#2),,,,,,,Tor von Abbott Girduckis (#17) auf Vorlage von Sheen (#91) und Ruopp (#2) Tor von Abbott Girduckis (#17) auf Vorlage von Sheen (#91) und Ruopp (#2) 3 3,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,21:06,goal,,Breton (#75) und Sheen (#91),,PP1,,,,,Tor (PP1) von Myles Powell (#9) auf Vorlage von Breton (#75) und Sheen (#91) Tor (PP1) von Myles Powell (#9) auf Vorlage von Breton (#75) und Sheen (#91) 2 3,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,19:59,penalty,,,,,,Constantin Braun,2,ROUGH,2 Min.  Strafe  gegen Constantin Braun (#90) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,17:08,penalty,,,,,,Samir Kharboutli,2,ROUGH,2 Min.  Strafe  gegen Samir Kharboutli (#83) wegen ROUGH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,14:35,penalty,,,,,,Samuel Dove,2,SLASH,2 Min.  Strafe  gegen Samuel Dove-McFalls (#75) wegen SLASH  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,13:22,goal,,Meireles (#43) und Spezia (#37),,,,,,,Tor von Marcus Weber (#24) auf Vorlage von Meireles (#43) und Spezia (#37) Tor von Marcus Weber (#24) auf Vorlage von Meireles (#43) und Spezia (#37) 1 3,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,11:41,goal,,Meireles (#43) und Spezia (#37),,,,,,,Tor von Constantin Braun (#90) auf Vorlage von Meireles (#43) und Spezia (#37) Tor von Constantin Braun (#90) auf Vorlage von Meireles (#43) und Spezia (#37) 1 2,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,11:14,goal,,Ellis (#4) und Abbandonato (#98),,,,,,,Tor von Riley Barber (#37) auf Vorlage von Ellis (#4) und Abbandonato (#98) Tor von Riley Barber (#37) auf Vorlage von Ellis (#4) und Abbandonato (#98) 1 1,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,8:55,goal,,Dove-McFalls (#75),,,,,,,Tor von Cody Haiskanen (#74) auf Vorlage von Dove-McFalls (#75) Tor von Cody Haiskanen (#74) auf Vorlage von Dove-McFalls (#75) 0 1,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,0:00,goalkeeper_change,,,in,,Devin Williams,,,,Torhüter ins Tor : Devin Williams (#31)  ,
17102025_erc-ingolstadt_gg_nuernberg-ice-tigers_4012,2025-26,,0:00,goalkeeper_change,,,in,,Evan Fitzpatrick,,,,Torhüter ins Tor : Evan Fitzpatrick (#30)  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,60:40,goal,,Wedman (#67) und McKiernan (#58),,,,,,,Tor von Christopher Wilkie (#84) auf Vorlage von Wedman (#67) und McKiernan (#58) Tor von Christopher Wilkie (#84) auf Vorlage von Wedman (#67) und McKiernan (#58) 2 1,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,60:40,period_end,,,,,,,,,Drittelende  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,60:00,period_start,,,,,,,,,Drittelstart  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,48:14,goal,,DeSousa (#82) und Hirose (#17),,,,,,,Tor von Maximilian Kastner (#93) auf Vorlage von DeSousa (#82) und Hirose (#17) Tor von Maximilian Kastner (#93) auf Vorlage von DeSousa (#82) und Hirose (#17) 1 1,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,41:40,penalty,,,,,,Gabriel Fontaine,2,HOOK,2 Min.  Strafe  gegen Gabriel Fontaine (#97) wegen HOOK  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,22:48,penalty,,,,,,Jeremy Mc,2,SLASH,2 Min.  Strafe  gegen Jeremy McKenna (#91) wegen SLASH  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,20:15,goal,,McKiernan (#58),,,,,,,Tor von Ty Glover (#7) auf Vorlage von McKiernan (#58) Tor von Ty Glover (#7) auf Vorlage von McKiernan (#58) 1 0,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,8:05,penalty,,,,,,Jeremy Mc,2,TRIP,2 Min.  Strafe  gegen Jeremy McKenna (#91) wegen TRIP  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,3:12,penalty,,,,,,Ryan Mc,2,TRIP,2 Min.  Strafe  gegen Ryan McKiernan (#58) wegen TRIP  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,0:00,goalkeeper_change,,,in,,Cody Brenner,,,,Torhüter ins Tor : Cody Brenner (#51)  ,
17102025_loewen-frankfurt_gg_ehc-red-bull-muenchen_4014,2025-26,,0:00,goalkeeper_change,,,in,,Mathias Niederberger,,,,Torhüter ins Tor : Mathias Niederberger (#35)  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,period_end,,,,,,,,,Drittelende  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,penalty,,,,,,,,,Penalty von Ziga Jeglic (#13) gg. Peyton Jones (#41) - verwandelt  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,penalty,,,,,,,,,Penalty von Alexander Blank (#26) gg. Kristers Gudlevskis (#30) - verwandelt  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,penalty,,,,,,,,,Penalty von Jan Urbas (#9) gg. Peyton Jones (#41) - nicht verwandelt  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,penalty,,,,,,,,,Penalty von Kyle Mayhew (#27) gg. Kristers Gudlevskis (#30) - verwandelt  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,penalty,,,,,,,,,Penalty von Nicolas Krämmer (#21) gg. Peyton Jones (#41) - nicht verwandelt  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,65:00,goal,,,,GWS,,,,,Tor (GWS) von Kyle Mayhew (#27) Tor (GWS) von Kyle Mayhew (#27) 3 4,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,60:01,period_start,,,,,,,,,Drittelstart  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,59:26,timeout,,,,,,,,,Auszeit  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,49:18,goal,,,,,,,,,Tor von Andy Miele (#51) Tor von Andy Miele (#51) 3 3,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,45:23,goal,,Kinder (#8) und Friesen (#57),,,,,,,Tor von Akito Hirose (#2) auf Vorlage von Kinder (#8) und Friesen (#57) Tor von Akito Hirose (#2) auf Vorlage von Kinder (#8) und Friesen (#57) 2 3,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,42:40,goal,,Wejse (#65) und Verlic (#91),,PP2,,,,,Tor (PP2) von Ziga Jeglic (#13) auf Vorlage von Wejse (#65) und Verlic (#91) Tor (PP2) von Ziga Jeglic (#13) auf Vorlage von Wejse (#65) und Verlic (#91) 1 3,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,41:47,penalty,,,,,,Madison Bowey,2,TRIP,2 Min.  Strafe  gegen Madison Bowey (#22) wegen TRIP  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,40:41,penalty,,,,,,Alexandre Grenier,2,HI-ST,2 Min.  Strafe  gegen Alexandre Grenier (#82) wegen HI-ST  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,40:41,penalty,,,,,,Alexandre Grenier,2,HI-ST,2 Min.  Strafe  gegen Alexandre Grenier (#82) wegen HI-ST  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,35:44,goal,,Grenier (#82) und Schemitsch (#62),,PP1,,,,,Tor (PP1) von Anthony Louis (#18) auf Vorlage von Grenier (#82) und Schemitsch (#62) Tor (PP1) von Anthony Louis (#18) auf Vorlage von Grenier (#82) und Schemitsch (#62) 0 3,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,34:30,penalty,,,,,,Akito Hirose,2,SLASH,2 Min.  Strafe  gegen Akito Hirose (#2) wegen SLASH  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,28:14,penalty,,,,,,Riley Damiani,2,HOOK,2 Min.  Strafe  gegen Riley Damiani (#19) wegen HOOK  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,20:29,penalty,,,,,,Cody Kunyk,2,TRIP,2 Min.  Strafe  gegen Cody Kunyk (#20) wegen TRIP  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,19:40,goal,,Bowey (#22) und Wohlgemuth (#33),,,,,,,Tor von Florian Elias (#67) auf Vorlage von Bowey (#22) und Wohlgemuth (#33) Tor von Florian Elias (#67) auf Vorlage von Bowey (#22) und Wohlgemuth (#33) 0 2,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,13:58,goal,,Grenier (#82),,PP1,,,,,Tor (PP1) von Thomas Schemitsch (#62) auf Vorlage von Grenier (#82) Tor (PP1) von Thomas Schemitsch (#62) auf Vorlage von Grenier (#82) 0 1,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,13:34,penalty,,,,,,Matthew Abt,2,TRIP,2 Min.  Strafe  gegen Matthew Abt (#42) wegen TRIP  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,0:00,goalkeeper_change,,,in,,Kristers Gudlevskis,,,,Torhüter ins Tor : Kristers Gudlevskis (#30)  ,
17102025_pinguins-bremerhaven_gg_augsburger-panther_4016,2025-26,,0:00,goalkeeper_change,,,in,,Peyton Jones,,,,Torhüter ins Tor : Peyton Jones (#41)  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,59:49,other,,,,,,,,,2 Min.  Bankstrafe  angetreten von Taro Jentzsch (#90) wegen TOO-M  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,59:25,goalkeeper_change,,,in,,Andreas Jenike,,,,Torhüter ins Tor : Andreas Jenike (#92)  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,57:56,goalkeeper_change,,,out,,Andreas Jenike,,,,Torhüter aus dem Tor : Andreas Jenike (#92)  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,57:30,timeout,,,,,,,,,Auszeit  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,52:55,goal,,Leslie (#8) und Scott (#20),,,,,,,Tor von Nicholas Halloran (#71) auf Vorlage von Leslie (#8) und Scott (#20) Tor von Nicholas Halloran (#71) auf Vorlage von Leslie (#8) und Scott (#20) 2 0,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,33:44,penalty,,,,,,Daniel Fischbuch,2,HO-ST,2 Min.  Strafe  gegen Daniel Fischbuch (#71) wegen HO-ST  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,26:57,penalty,,,,,,Adrian Klein,2,HOLD,2 Min.  Strafe  gegen Adrian Klein (#17) wegen HOLD  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,24:22,goal,,Brunnhuber (#19) und Fleischer (#91),,,,,,,Tor von Alex Green (#6) auf Vorlage von Brunnhuber (#19) und Fleischer (#91) Tor von Alex Green (#6) auf Vorlage von Brunnhuber (#19) und Fleischer (#91) 1 0,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,14:50,penalty,,,,,,Macoy Erkamps,5,CHARG,5 Min.  Strafe  gegen Macoy Erkamps (#20) wegen CHARG  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,12:20,penalty,,,,,,Josh Melnick,2,HOOK,2 Min.  Strafe  gegen Josh Melnick (#37) wegen HOOK  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,9:03,penalty,,,,,,Elis Hede,2,SLASH,2 Min.  Strafe  gegen Elis Hede (#75) wegen SLASH  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,9:03,penalty,,,,,,Taro Jentzsch,2,SLASH,2 Min.  Strafe  gegen Taro Jentzsch (#90) wegen SLASH  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,0:00,goalkeeper_change,,,in,,Henrik Haukeland,,,,Torhüter ins Tor : Henrik Haukeland (#40)  ,
17102025_straubing-tigers_gg_iserlohn-roosters_4017,2025-26,,0:00,goalkeeper_change,,,in,,Andreas Jenike,,,,Torhüter ins Tor : Andreas Jenike (#92)  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,60:00,period_end,,,,,,,,,Drittelende  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,57:19,goal,,Johansson (#57) und Chartier (#14),,PP1,,,,,Tor (PP1) von Austin Ortega (#8) auf Vorlage von Johansson (#57) und Chartier (#14) Tor (PP1) von Austin Ortega (#8) auf Vorlage von Johansson (#57) und Chartier (#14) 2 6,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,55:28,penalty,,,,,,Dan Renouf,2,INTRF,2 Min.  Strafe  gegen Dan Renouf (#4) wegen INTRF  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,51:20,penalty,,,,,,Bruno Riedl,2,SLASH,2 Min.  Strafe  gegen Bruno Riedl (#75) wegen SLASH  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,51:20,penalty,,,,,,Hayden Shaw,2,CROSS,2 Min.  Strafe  gegen Hayden Shaw (#82) wegen CROSS  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,46:47,goal,,Hammond (#25) und Fox (#27),,,,,,,Tor von Ricardo Hendreschke (#32) auf Vorlage von Hammond (#25) und Fox (#27) Tor von Ricardo Hendreschke (#32) auf Vorlage von Hammond (#25) und Fox (#27) 1 6,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,45:49,goal,,Michaelis (#65) und Gawanke (#9),,,,,,,Tor von Justin Schütz (#74) auf Vorlage von Michaelis (#65) und Gawanke (#9) Tor von Justin Schütz (#74) auf Vorlage von Michaelis (#65) und Gawanke (#9) 0 6,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,45:49,goalkeeper_change,,,out,,Janick Schwendener,,,,Torhüter aus dem Tor : Janick Schwendener (#62)  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,45:12,goal,,Mattinen (#52),,,,,,,Tor von Marc Michaelis (#65) auf Vorlage von Mattinen (#52) Tor von Marc Michaelis (#65) auf Vorlage von Mattinen (#52) 0 5,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,40:00,period_end,,,,,,,,,Drittelende  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,40:00,period_start,,,,,,,,,Drittelstart  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,38:28,goal,,Greco (#44) und Solow (#73),,,,,,,Tor von Justin Schütz (#74) auf Vorlage von Greco (#44) und Solow (#73) Tor von Justin Schütz (#74) auf Vorlage von Greco (#44) und Solow (#73) 0 4,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,34:58,goal,,Gilmour (#7) und Gawanke (#9),,,,,,,Tor von Maximilian Heim (#86) auf Vorlage von Gilmour (#7) und Gawanke (#9) Tor von Maximilian Heim (#86) auf Vorlage von Gilmour (#7) und Gawanke (#9) 0 3,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,28:20,penalty,,,,,,Travis Turnbull,2,SLASH,2 Min.  Strafe  gegen Travis Turnbull (#91) wegen SLASH  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,24:32,penalty,,,,,,Andrew Le,2,HI-ST,2 Min.  Strafe  gegen Andrew LeBlanc (#9) wegen HI-ST  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,23:18,penalty,,,,,,Dan Renouf,2,TRIP,2 Min.  Strafe  gegen Dan Renouf (#4) wegen TRIP  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,20:00,period_end,,,,,,,,,Drittelende  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,20:00,period_start,,,,,,,,,Drittelstart  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,15:49,penalty,,,,,,,2,HI-ST,2 Min.  Strafe  gegen Brendan O´Donnell (#91) wegen HI-ST  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,15:49,penalty,,,,,,,2,HI-ST,2 Min.  Strafe  gegen Brendan O´Donnell (#91) wegen HI-ST  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,5:26,goal,,Greco (#44) und Gilmour (#7),,,,,,,Tor von Matthias Plachta (#22) auf Vorlage von Greco (#44) und Gilmour (#7) Tor von Matthias Plachta (#22) auf Vorlage von Greco (#44) und Gilmour (#7) 0 2,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,3:23,penalty,,,,,,Trevor Parkes,2,HI-ST,2 Min.  Strafe  gegen Trevor Parkes (#84) wegen HI-ST  ,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,3:05,goal,,Greco (#44) und Bennett (#21),,,,,,,Tor von Nicolas Mattinen (#52) auf Vorlage von Greco (#44) und Bennett (#21) Tor von Nicolas Mattinen (#52) auf Vorlage von Greco (#44) und Bennett (#21) 0 1,
18012026_dresdner-eisloewen_gg_adler-mannheim_4222,2025-26,,0:00,period_start,,,,,,,,,Drittelstart  ,
