game_id,season_year,tournament,team,period,game_time_s,assist1_id,assist1_name,assist2_id,assist2_name,away_score,event_id,goal_types,goals_in_season,home_score,log_time,minus_players,plus_players,scorer_id,scorer_name,team_side,winning_goal
84,2026,runkosarja,Ässät,1,568,23441604,PETER TIIVOLA,25334515,VALTTERI VILJANEN,2,80,AV,6,1,2025-10-08T16:39:48Z,3 22 28 39 86,8 10 74 78,60761513,DYLAN FABRE,home,False
84,2026,runkosarja,Ässät,2,1351,40200601,LASSE BOELIUS,60960746,OSKAR NILSSON,2,180,,5,2,2025-10-08T16:28:04Z,11 17 28 39 72,10 16 19 25 62,60311767,NESTOR NOIVA,home,False
84,2026,runkosarja,Ässät,3,3372,31519609,KASPER PUUTIO,32924510,PETTERI NURMI,2,435,,6,3,2025-10-08T18:02:44Z,3 39 71 72 80,16 19 47 67 80,60311767,NESTOR NOIVA,home,True
84,2026,runkosarja,Ässät,3,3599,,,,,2,468,TM,4,4,2025-10-08T17:58:04Z,3 11 28 39 55 71,10 37 44 86 88,32845479,FEETU KNIHTI,home,False
84,2026,runkosarja,Sport,1,474,60994994,BRAD HUNT,60662386,PHILIP GRANATH,1,64,YV,4,0,2025-10-08T15:47:40Z,,,34254136,CHARLES BERTRAND,away,False
84,2026,runkosarja,Sport,1,520,22051859,MIIKA KOIVISTO,60658804,SIMON HJALMARSSON,2,72,YV,4,0,2025-10-08T16:09:08Z,,,31896306,VILJAMI NIEMINEN,away,False
85,2026,runkosarja,K-Espoo,1,965,34132533,ARTTU TUOMAALA,40046575,KASPER KULONUMMI,1,129,,2,1,2025-10-09T15:57:49Z,5 21 55 81 86,26 28 34 78 89,60861295,PETER QUENNEVILLE,home,False
85,2026,runkosarja,K-Espoo,2,1725,60861292,CAMERON HILLIS,22240990,ALEKSI LAAKSO,2,229,,2,2,2025-10-09T16:36:37Z,11 16 17 28 52,8 14 16 26 34,60962294,JOHN STEVENS,home,False
85,2026,runkosarja,K-Espoo,3,3313,22768061,KRISTIAN NÄKYVÄ,31296980,JERE VÄISÄNEN,4,433,,1,3,2025-10-09T18:00:21Z,4 5 12 33 55,3 16 18 25 51,40102451,ELIAS PUOLANNE,home,False
85,2026,runkosarja,Sport,1,376,28948856,ANTON STRÅKA,,,1,55,,1,0,2025-10-09T15:39:57Z,2 23 25 29 50,4 12 16 33 52,33585107,MATTI HÄRMÄ,away,False
85,2026,runkosarja,Sport,2,1224,60658804,SIMON HJALMARSSON,22051859,MIIKA KOIVISTO,2,168,YV,4,1,2025-10-09T16:23:01Z,,,60454974,SEBASTIAN STÅLBERG,away,False
85,2026,runkosarja,Sport,2,2127,60658804,SIMON HJALMARSSON,60954938,LUDVIG CLAESSON,3,280,,1,2,2025-10-09T16:48:05Z,18 23 26 40 82,5 11 17 55 81,60464071,SAMUEL TIMONEN,away,False
85,2026,runkosarja,Sport,3,2490,30628504,MIIKA TIIHONEN,60744048,THEODOR JOHNSSON,4,331,,2,2,2025-10-09T18:00:53Z,2 18 21 40 82,4 12 16 33 52,33585107,MATTI HÄRMÄ,away,True
86,2026,runkosarja,HPK,2,2145,,,,,0,279,VT0,0,0,2025-10-10T16:53:06Z,,,0,,home,False
86,2026,runkosarja,HPK,2,2204,40130418,ROOPE VESTERINEN,30417647,OLLI KORHONEN,0,289,,1,1,2025-10-10T16:56:18Z,6 10 15 18 50,3 7 10 15 25,60954495,JULES BOSCQ,home,False
86,2026,runkosarja,SaiPa,2,1943,,,,,0,249,VT0,0,0,2025-10-10T16:42:34Z,,,0,,away,False
86,2026,runkosarja,SaiPa,3,2980,60762062,ONDREJ TREJBAL,25556746,MIIKKA SALOMÄKI,1,392,,3,1,2025-10-10T17:33:48Z,3 7 21 23 88,10 15 18 26 55,100026177,TEEMU KIVIHALME,away,False
86,2026,runkosarja,SaiPa,3,3007,34323261,EMIL KUUSLA,,,2,397,,1,1,2025-10-10T17:56:34Z,5 19 63 88 93,12 14 22 25 70,33517816,SAMU BAU,away,True
87,2026,runkosarja,Ilves,1,1094,30644067,OTTO LATVALA,,,0,134,,1,1,2025-10-10T17:45:41Z,19 33 39 78 82,9 34 43 46 53,22800958,OLLI PALOLA,home,True
87,2026,runkosarja,Ilves,2,1805,40036062,IIVARI HEIKKINEN,25042564,ARTTU PELLI,0,221,YV,6,2,2025-10-10T16:34:29Z,,,60361530,MATIC TÖRÖK,home,False
87,2026,runkosarja,Ilves,3,3064,60860278,ERIK BORG,34486315,ARTTU NISKANEN,0,397,,3,3,2025-10-10T17:27:49Z,6 78 79 82 98,5 11 28 29 92,60972169,LUKE HENMAN,home,False
88,2026,runkosarja,Jukurit,1,563,28897266,JUUSO AROLA,60352766,BENCE HORVATH,0,69,,2,1,2025-10-10T15:45:42Z,8 29 47 51 65,3 6 20 23 93,60585467,ALBERTS SMITS,home,False
88,2026,runkosarja,Jukurit,1,1113,22895620,JESPER PIITULAINEN,28897266,JUUSO AROLA,2,148,YV,5,2,2025-10-10T16:09:02Z,,,60860218,THOMAS OLSEN,home,False
88,2026,runkosarja,Jukurit,2,1487,60352766,BENCE HORVATH,60585467,ALBERTS SMITS,2,198,,1,3,2025-10-10T16:37:18Z,19 47 65 73 93,3 20 23 34 93,60960736,JUSTIN ADDAMO,home,False
88,2026,runkosarja,Jukurit,2,1579,22895620,JESPER PIITULAINEN,28897266,JUUSO AROLA,2,217,YV,7,4,2025-10-10T18:03:50Z,,,25663901,ALEXANDER RUUTTU,home,True
88,2026,runkosarja,Jukurit,2,2165,22895620,JESPER PIITULAINEN,28897266,JUUSO AROLA,3,297,YV,4,5,2025-10-10T17:01:26Z,,,29658365,SAKKE HÄMÄLÄINEN,home,False
88,2026,runkosarja,Jukurit,3,3433,60960731,CONNOR FORD,22895620,JESPER PIITULAINEN,3,455,TM,5,6,2025-10-10T17:54:06Z,8 11 26 27 73 93,3 16 23 54 76,29658365,SAKKE HÄMÄLÄINEN,home,False
88,2026,runkosarja,Kärpät,1,795,29864256,EEMIL ERHOLTZ,60716456,MATYAS KANTNER,1,104,,2,1,2025-10-10T15:54:38Z,16 54 70 71 76,19 25 55 73 93,31632421,ARTTU PAASO,away,False
88,2026,runkosarja,Kärpät,1,862,32558931,TUUKKA TIEKSOLA,33410418,ARTTU ALASIURUA,2,113,,2,1,2025-10-10T16:01:50Z,6 7 52 58 93,8 29 47 51 65,24913937,MARKUS NUTIVAARA,away,False
88,2026,runkosarja,Kärpät,2,2014,23168071,TUOMAS SALMELA,60751845,BEN TARDIF,3,269,,1,4,2025-10-10T16:57:10Z,6 7 10 18 58,13 27 29 47 61,33410418,ARTTU ALASIURUA,away,False
89,2026,runkosarja,KalPa,2,1507,27471447,ALEKSI KLEMETTI,,,1,206,,3,1,2025-10-10T16:34:34Z,9 22 38 66 87,5 20 22 71 97,60866735,PATRICK CURRY,home,False
89,2026,runkosarja,KalPa,2,1927,23065792,JAAKKO RISSANEN,24725109,LASSE LAPPALAINEN,1,260,YV,4,2,2025-10-10T16:46:58Z,,,60866735,PATRICK CURRY,home,False
89,2026,runkosarja,KalPa,2,2018,32814523,IIVARI RÄSÄNEN,27471447,ALEKSI KLEMETTI,1,272,,1,3,2025-10-10T16:50:50Z,22 40 66 86 87,15 20 71 72 97,60866738,LUKAS KANAK,home,False
89,2026,runkosarja,TPS,1,1051,31886905,SISU YLINIEMI,60757491,OLIVER LAURIDSEN,1,146,,4,0,2025-10-10T16:02:42Z,3 20 22 55 71,7 22 38 86 87,27023853,ALEKSI SAARELA,away,False
89,2026,runkosarja,TPS,3,3219,40373820,AATOS KOIVU,40149909,KASPER PIKKARAINEN,2,420,,3,3,2025-10-10T17:39:38Z,7 20 22 71 72,5 9 21 66 84,31569277,JOEL MÄÄTTÄ,away,False
89,2026,runkosarja,TPS,3,3245,31886905,SISU YLINIEMI,60799830,LUKAS WERNBLOM,3,426,,2,3,2025-10-10T17:40:50Z,3 17 41 42 97,7 38 49 82 86,31803661,EETU PÄKKILÄ,away,False
89,2026,runkosarja,TPS,5,3900,,,,,4,513,VL,0,3,2025-10-10T18:03:38Z,,,40149909,KASPER PIKKARAINEN,away,False
90,2026,runkosarja,Lukko,1,527,60675410,ANTOINE MORAND,,,0,68,,1,1,2025-10-10T16:19:04Z,3 7 18 61 71,18 27 34 56 88,60794693,ANTON OLSSON,home,False
90,2026,runkosarja,Lukko,2,1376,29870486,TOPIAS HAAPANEN,40114901,ATTE JOKI,0,181,,2,2,2025-10-10T17:09:12Z,14 24 43 44 63,9 10 47 48 51,24466028,HENRI IKONEN,home,False
90,2026,runkosarja,Lukko,3,2607,29870486,TOPIAS HAAPANEN,40114901,ATTE JOKI,2,345,,3,3,2025-10-10T17:50:16Z,3 7 44 71 85,9 10 47 48 51,60351426,JAKOB STENQVIST,home,True
90,2026,runkosarja,Lukko,3,2776,40064941,LEO TUUVA,30687613,ANTTI SAARELA,2,368,YV,4,4,2025-10-10T17:22:48Z,,,25126574,MIKAEL RUOHOMAA,home,False
90,2026,runkosarja,JYP,2,1687,60907490,DANIEL TORGERSSON,32634347,JOONA LEHMUS,1,222,,6,2,2025-10-10T16:33:28Z,6 16 34 56 93,3 17 29 39 40,30728763,VALTTERI OJANTAKANEN,away,False
90,2026,runkosarja,JYP,3,2499,40049925,SANTERI HUOVILA,33209030,JERE LASSILA,2,327,YV,11,2,2025-10-10T17:13:44Z,,,30010552,LEEVI TUKIAINEN,away,False
91,2026,runkosarja,Ässät,1,1179,60761513,DYLAN FABRE,31519609,KASPER PUUTIO,0,145,,4,1,2025-10-10T17:08:48Z,6 17 63 88 89,9 37 44 67 78,21848539,JAN-MIKAEL JÄRVINEN,home,False
91,2026,runkosarja,Ässät,2,1459,31519609,KASPER PUUTIO,21848539,JAN-MIKAEL JÄRVINEN,0,190,YV,3,2,2025-10-10T19:05:28Z,,,25461491,JONNE TAMMELA,home,False
91,2026,runkosarja,Ässät,3,3285,,,,,2,430,,2,3,2025-10-14T05:42:10Z,6 20 51 63 88,37 38 74 88 93,60960748,JOHAN OLOFSSON,home,True
91,2026,runkosarja,Tappara,2,1566,31574013,KASPER SIMONTAIVAL,33490124,BENJAMIN RAUTIAINEN,1,214,YV,6,2,2025-10-10T18:24:00Z,,,25489224,EETU TUULOLA,away,False
91,2026,runkosarja,Tappara,3,2564,33562230,OIVA KESKINEN,60963285,JOACHIM BLICHFELD,2,347,,2,2,2025-10-14T05:42:02Z,18 37 67 86 93,20 21 23 51 88,60963320,EMIL SYLVEGÅRD,away,False
92,2026,runkosarja,HIFK,1,782,32108624,MATIAS RAJANIEMI,32675788,DANIEL MÄKIAHO,0,107,,1,1,2025-10-11T14:30:45Z,6 21 27 38 52,14 19 33 43 71,34589827,ARON KIVIHARJU,home,False
92,2026,runkosarja,HIFK,1,866,40118855,JERE SOMERVUORI,34589827,ARON KIVIHARJU,0,119,YV,3,2,2025-10-11T16:31:57Z,,,32675788,DANIEL MÄKIAHO,home,True
92,2026,runkosarja,HIFK,2,1404,32675788,DANIEL MÄKIAHO,60809982,VINCENT MARLEAU,0,194,,2,3,2025-10-11T15:09:33Z,12 21 29 53 92,6 14 43 71 77,60751920,PETR KODYTEK,home,False
92,2026,runkosarja,HIFK,2,1609,40040956,NIKLAS NYKYRI,,,0,220,,4,4,2025-10-11T15:14:37Z,5 12 22 23 29,4 14 43 71 77,60809982,VINCENT MARLEAU,home,False
92,2026,runkosarja,HIFK,2,1691,34589827,ARON KIVIHARJU,60809982,VINCENT MARLEAU,0,232,,4,5,2025-10-11T15:17:57Z,5 12 29 43 92,28 33 43 71 77,32675788,DANIEL MÄKIAHO,home,False
92,2026,runkosarja,HIFK,2,2354,24223973,TONY SUND,27900714,PETRUS PALMU,0,322,YV2,3,6,2025-10-11T16:05:33Z,,,60751920,PETR KODYTEK,home,False
92,2026,runkosarja,Ilves,3,3566,60658794,JENS LÖÖKE,60544772,LUKAS JASEK,1,465,,1,6,2025-10-11T16:26:05Z,28 33 43 71 77,5 9 29 52 53,24406130,JULIUS HERMONEN,away,False
93,2026,runkosarja,JYP,2,1603,23595916,SAMI VATANEN,33209030,JERE LASSILA,0,204,YV,12,1,2025-10-11T15:03:08Z,,,30010552,LEEVI TUKIAINEN,home,False
93,2026,runkosarja,JYP,2,1869,30728763,VALTTERI OJANTAKANEN,60907490,DANIEL TORGERSSON,0,240,,5,2,2025-10-11T15:11:48Z,5 21 49 66 82,17 39 40 44 63,24064653,OTTO MÄKINEN,home,False
93,2026,runkosarja,JYP,2,2127,30434484,MIKKO PERTTU,29914070,EETU PELTOLA,0,275,,1,3,2025-10-11T15:20:44Z,2 4 24 88 91,14 25 29 31 92,27854909,AARO VIDGREN,home,False
93,2026,runkosarja,JYP,3,3275,60907490,DANIEL TORGERSSON,24064653,OTTO MÄKINEN,4,436,YV,7,4,2025-10-11T16:20:28Z,,,30728763,VALTTERI OJANTAKANEN,home,False
93,2026,runkosarja,JYP,3,3430,33209030,JERE LASSILA,40049925,SANTERI HUOVILA,4,455,YV,5,5,2025-10-11T16:43:08Z,,,22953708,JUUSO PUUSTINEN,home,True
93,2026,runkosarja,TPS,2,2377,29948541,TARMO REUNANEN,31569277,JOEL MÄÄTTÄ,1,311,YV,2,3,2025-10-11T15:29:16Z,,,60799830,LUKAS WERNBLOM,away,False
93,2026,runkosarja,TPS,3,2481,32294910,NIKLAS YLITALO,60953551,VICTOR SJÖHOLM,2,331,,2,3,2025-10-11T16:35:00Z,3 17 63 71 85,5 10 22 66 86,29948541,TARMO REUNANEN,away,False
93,2026,runkosarja,TPS,3,2991,29948541,TARMO REUNANEN,31803661,EETU PÄKKILÄ,3,394,YV,3,3,2025-10-11T16:08:28Z,,,60799830,LUKAS WERNBLOM,away,False
93,2026,runkosarja,TPS,3,3129,60799830,LUKAS WERNBLOM,31569277,JOEL MÄÄTTÄ,4,417,,3,3,2025-10-11T16:35:08Z,17 29 31 39 40,5 21 49 66 82,31803661,EETU PÄKKILÄ,away,False
94,2026,runkosarja,K-Espoo,1,21,60861292,CAMERON HILLIS,40046575,KASPER KULONUMMI,0,11,,7,1,2025-10-11T14:01:59Z,7 20 22 55 71,8 14 26 34 40,23165838,TOMI SALLINEN,home,False
94,2026,runkosarja,KalPa,1,52,,,,,1,17,,7,1,2025-10-11T14:03:19Z,2 28 51 78 89,9 28 70 72 97,24338350,TEEMU HARTIKAINEN,away,False
94,2026,runkosarja,KalPa,1,1090,24725109,LASSE LAPPALAINEN,23065792,JAAKKO RISSANEN,2,142,YV,8,1,2025-10-11T16:15:35Z,,,24338350,TEEMU HARTIKAINEN,away,True
95,2026,runkosarja,KooKoo,2,2142,60342516,VILMOS GALLO,33472003,MANU MÄKELÄ,0,268,,3,1,2025-10-11T15:16:29Z,7 16 54 58 76,27 28 55 58 77,31773199,AKSELI MÄKINEN,home,False
95,2026,runkosarja,KooKoo,3,2487,33373610,ROBERT ROOBA,,,0,319,,1,2,2025-10-11T16:21:01Z,7 52 58 82 93,13 18 39 77 88,40172010,JOONAS ODEN,home,True
95,2026,runkosarja,KooKoo,3,3153,33373610,ROBERT ROOBA,60705422,MARCUS DAVIDSSON,0,404,YV,4,3,2025-10-11T16:03:33Z,,,27752328,OTTO PAAJANEN,home,False
95,2026,runkosarja,KooKoo,3,3202,40245614,RADEK KOBLIZEK,30832947,VEETI MIETTINEN,0,413,YV,2,4,2025-10-11T16:07:49Z,,,31046431,KIM NOUSIAINEN,home,False
95,2026,runkosarja,KooKoo,3,3239,40172010,JOONAS ODEN,,,0,418,,5,5,2025-10-11T16:19:49Z,6 7 18 34 58,6 17 18 24 70,30832947,VEETI MIETTINEN,home,False
95,2026,runkosarja,Jukurit,3,3256,60352766,BENCE HORVATH,,,1,422,,4,5,2025-10-11T16:10:53Z,6 17 27 55 58,19 52 70 82 93,34570580,TOPIAS HYNNINEN,away,False
96,2026,runkosarja,Pelicans,1,1191,23000702,OTSO RANTAKARI,60760697,MICHAL JORDAN,0,149,,2,1,2025-10-11T16:28:00Z,6 9 18 38 93,10 19 47 52 91,32869811,RONI KARVINEN,home,True
96,2026,runkosarja,Pelicans,3,3011,60962764,CHRISTOFFER FORSBERG,,,0,391,,3,2,2025-10-11T16:26:55Z,10 43 47 48 86,23 28 47 55 72,60952606,LUKAS ZETTERBERG,home,False
97,2026,runkosarja,SaiPa,1,42,60954325,MAXIME FORTIER,29937251,PATRIK SIIKANEN,0,12,,7,1,2025-10-11T14:03:23Z,8 19 47 61 73,26 41 55 75 82,30712591,HENRI NIKKANEN,home,False
97,2026,runkosarja,SaiPa,2,1354,28471734,SAMULI NIINISAARI,40005621,SANTERI AIROLA,3,186,,4,2,2025-10-11T15:08:12Z,28 39 47 51 94,6 7 12 25 70,40055660,JANNE NAUKKARINEN,home,False
97,2026,runkosarja,SaiPa,2,2124,40005621,SANTERI AIROLA,29937251,PATRIK SIIKANEN,3,276,,1,3,2025-10-11T15:29:47Z,28 51 55 61 94,6 7 10 15 18,31809869,JUUSO HEIKKILÄ,home,False
97,2026,runkosarja,SaiPa,3,2505,31809869,JUUSO HEIKKILÄ,,,3,322,,2,4,2025-10-14T05:46:10Z,25 27 29 55 93,10 15 18 26 55,60762062,ONDREJ TREJBAL,home,True
97,2026,runkosarja,Kärpät,1,398,60716456,MATYAS KANTNER,60952399,JIRI TICHACEK,1,60,YV,2,1,2025-10-11T14:18:03Z,,,33410418,ARTTU ALASIURUA,away,False
97,2026,runkosarja,Kärpät,1,654,28506900,TOMMI TIKKA,31632421,ARTTU PAASO,2,90,,8,1,2025-10-11T15:02:35Z,7 14 41 75 82,8 19 47 61 73,29864256,EEMIL ERHOLTZ,away,False
97,2026,runkosarja,Kärpät,2,1243,28262723,PATRIK VIRTA,,,3,171,,8,1,2025-10-11T15:05:15Z,22 41 50 75 82,11 25 27 55 93,60751845,BEN TARDIF,away,False
98,2026,runkosarja,Sport,1,496,60658804,SIMON HJALMARSSON,60454974,SEBASTIAN STÅLBERG,1,68,,3,1,2025-10-11T14:15:04Z,3 6 12 19 64,5 11 17 28 55,60744055,JOHAN SUNDSTRÖM,home,False
98,2026,runkosarja,Sport,1,698,60658804,SIMON HJALMARSSON,60454974,SEBASTIAN STÅLBERG,1,91,,4,2,2025-10-11T14:19:28Z,6 10 12 64 74,5 11 17 28 55,60744055,JOHAN SUNDSTRÖM,home,False
98,2026,runkosarja,Sport,1,1027,60994994,BRAD HUNT,30628504,MIIKA TIIHONEN,1,133,,3,3,2025-10-11T14:28:40Z,5 16 43 88 93,4 33 39 72 80,33585107,MATTI HÄRMÄ,home,False
98,2026,runkosarja,Sport,3,3398,60954938,LUDVIG CLAESSON,,,4,433,,2,4,2025-10-11T16:17:12Z,15 19 43 64 74,5 11 28 55 86,60662386,PHILIP GRANATH,home,False
98,2026,runkosarja,HPK,1,403,23806498,ELMERI ERONEN,60659010,ARTURS ANDZANS,1,55,,1,0,2025-10-11T14:11:04Z,3 39 71 72 80,5 16 63 88 93,29885743,KRISTIAN VESALAINEN,away,False
98,2026,runkosarja,HPK,1,1105,23029644,TEEMU RAUTIAINEN,22709389,PETTERI NIKKILÄ,2,146,,5,3,2025-10-11T14:32:00Z,4 12 33 39 72,12 19 43 64 74,21870028,HARRI KAINULAINEN,away,False
98,2026,runkosarja,HPK,2,1700,60984207,CAMERON WRIGHT,60659010,ARTURS ANDZANS,3,227,,3,3,2025-10-11T15:09:52Z,5 11 17 28 55,5 16 63 88 93,34320235,JESSE KIISKINEN,away,False
98,2026,runkosarja,HPK,2,1908,29885743,KRISTIAN VESALAINEN,60984207,CAMERON WRIGHT,4,251,,4,3,2025-10-11T15:15:28Z,11 17 39 72 80,5 16 63 88 93,34320235,JESSE KIISKINEN,away,False
98,2026,runkosarja,HPK,4,3822,23806498,ELMERI ERONEN,30851669,HEIKKI HUTTUNEN,5,489,,5,4,2025-10-11T16:34:48Z,3 5 11,63 88 93,34320235,JESSE KIISKINEN,away,True
99,2026,runkosarja,Tappara,1,238,31854445,KRISTIAN TANUS,28696292,JULIUS MATTILA,0,34,,2,1,2025-10-11T14:08:32Z,10 55 74 88 93,11 27 57 62 63,31574013,KASPER SIMONTAIVAL,home,False
99,2026,runkosarja,Tappara,3,3400,60854853,DANIEL BRICKLEY,31854445,KRISTIAN TANUS,1,437,YV,1,2,2025-10-11T16:37:44Z,,,33562230,OIVA KESKINEN,home,True
99,2026,runkosarja,Ässät,2,1758,60960748,JOHAN OLOFSSON,40200601,LASSE BOELIUS,1,230,YV,4,1,2025-10-11T15:17:36Z,,,33562188,PATRIK JUHOLA,away,False
100,2026,runkosarja,Ilves,1,276,60658794,JENS LÖÖKE,60544772,LUKAS JASEK,1,40,YV,4,1,2025-10-17T15:39:20Z,,,60972169,LUKE HENMAN,home,False
100,2026,runkosarja,Ilves,2,2028,25042564,ARTTU PELLI,32780178,MATIAS MÄNTYKIVI,2,266,YV,5,2,2025-10-17T16:55:28Z,,,60972169,LUKE HENMAN,home,False
100,2026,runkosarja,Ilves,3,2880,40036062,IIVARI HEIKKINEN,60905049,JOHN NYBERG,3,377,,1,3,2025-10-17T17:36:56Z,4 21 49 66 82,6 19 25 28 34,40220852,JIKO LAITINEN,home,False
100,2026,runkosarja,Ilves,4,3669,60658794,JENS LÖÖKE,60972169,LUKE HENMAN,3,480,,3,4,2025-10-17T18:09:36Z,6 9 82,21 29 92,60855338,RADEK KUCERIK,home,True
100,2026,runkosarja,TPS,1,28,31569277,JOEL MÄÄTTÄ,31803661,EETU PÄKKILÄ,1,9,,4,0,2025-10-17T16:26:32Z,21 23 29 52 92,5 21 49 66 82,60799830,LUKAS WERNBLOM,away,False
100,2026,runkosarja,TPS,2,1989,40015008,VILI MUNKKI,32294910,NIKLAS YLITALO,2,257,,1,1,2025-10-17T17:19:36Z,28 29 43 52 92,10 38 40 57 88,60953549,AXEL LANDEN,away,False
100,2026,runkosarja,TPS,3,2600,32219869,RUBEN RAFKIN,60900264,TIM SÖDERLUND LEGER,3,338,,3,2,2025-10-17T17:28:32Z,6 9 12 28 46,6 21 22 66 98,29948541,TARMO REUNANEN,away,False
101,2026,runkosarja,K-Espoo,1,160,40046575,KASPER KULONUMMI,60861295,PETER QUENNEVILLE,0,25,,8,1,2025-10-17T16:27:31Z,6 26 41 51 89,15 26 34 40 89,23165838,TOMI SALLINEN,home,False
101,2026,runkosarja,K-Espoo,2,1238,24650025,IIKKA KANGASNIEMI,60861292,CAMERON HILLIS,0,159,,3,2,2025-10-17T16:29:47Z,6 22 26 78 82,4 8 14 26 34,40046575,KASPER KULONUMMI,home,False
101,2026,runkosarja,K-Espoo,2,1674,23017821,JOONAS RASK,60962294,JOHN STEVENS,0,216,YV2,2,3,2025-10-17T16:44:11Z,,,24650025,IIKKA KANGASNIEMI,home,False
101,2026,runkosarja,K-Espoo,5,3900,,,,,3,520,VL,2,4,2025-10-17T18:16:51Z,,,60861292,CAMERON HILLIS,home,False
101,2026,runkosarja,Tappara,2,1903,33562230,OIVA KESKINEN,,,1,245,,10,3,2025-10-17T16:51:07Z,4 7 8 14 26,20 25 57 63 88,60963285,JOACHIM BLICHFELD,away,False
101,2026,runkosarja,Tappara,2,2254,60963320,EMIL SYLVEGÅRD,24501132,JYRKI JOKIPAKKA,2,293,AV,2,3,2025-10-17T17:22:44Z,4 8 14 51 89,20 21 23 51,33562230,OIVA KESKINEN,away,False
101,2026,runkosarja,Tappara,3,3434,24501132,JYRKI JOKIPAKKA,31574013,KASPER SIMONTAIVAL,3,450,"IM,YV",7,3,2025-10-17T17:54:11Z,,,25489224,EETU TUULOLA,away,False
102,2026,runkosarja,KooKoo,2,1421,33472003,MANU MÄKELÄ,24324348,ARI GRÖNDAHL,2,186,,4,1,2025-10-17T17:11:29Z,9 10 47 48 51,6 17 24 27 58,31773199,AKSELI MÄKINEN,home,False
102,2026,runkosarja,KooKoo,3,2712,31046431,KIM NOUSIAINEN,27355408,MISKA SIIKONEN,3,360,YV,3,2,2025-10-17T17:22:09Z,,,40245614,RADEK KOBLIZEK,home,False
102,2026,runkosarja,Lukko,1,115,60794693,ANTON OLSSON,29948651,NUUTTI VIITASALO,1,25,,3,0,2025-10-17T15:34:57Z,18 24 28 70 77,17 25 27 34 56,60348448,PONTHUS WESTERHOLM,away,False
102,2026,runkosarja,Lukko,1,1148,60348447,PATHRIK WESTERHOLM,,,2,149,,2,0,2025-10-17T15:59:21Z,13 17 42 82 88,17 25 27 34 56,60794693,ANTON OLSSON,away,False
102,2026,runkosarja,Lukko,2,1704,24466028,HENRI IKONEN,29870486,TOPIAS HAAPANEN,3,227,,3,1,2025-10-17T17:50:33Z,29 39 43 55 71,10 34 47 48 56,60794693,ANTON OLSSON,away,True
102,2026,runkosarja,Lukko,3,3429,30687613,ANTTI SAARELA,,,4,456,,2,2,2025-10-17T17:40:57Z,28 29 43 55 71,17 25 27 34 56,60348447,PATHRIK WESTERHOLM,away,False
102,2026,runkosarja,Lukko,3,3543,,,,,5,476,TM,2,2,2025-10-17T17:45:37Z,13 29 43 71 82 88,9 10 38 47 48,40114901,ATTE JOKI,away,False
103,2026,runkosarja,Kärpät,1,330,31632421,ARTTU PAASO,33410418,ARTTU ALASIURUA,0,48,,2,1,2025-10-17T15:40:42Z,10 25 43 74 88,13 25 28 29 55,24959726,ATTE OHTAMAA,home,False
103,2026,runkosarja,Kärpät,1,1153,60903437,MARCUS BJÖRK,24913937,MARKUS NUTIVAARA,1,154,YV,1,2,2025-10-17T16:05:46Z,,,32558931,TUUKKA TIEKSOLA,home,False
103,2026,runkosarja,Kärpät,2,1345,28262723,PATRIK VIRTA,32558931,TUUKKA TIEKSOLA,1,184,YV,1,3,2025-10-17T18:05:23Z,,,28506900,TOMMI TIKKA,home,True
103,2026,runkosarja,Kärpät,3,2783,24959726,ATTE OHTAMAA,21819267,JULIUS JUNTTILA,2,363,VT,2,4,2025-10-17T17:59:38Z,4 12 19 63 64,8 13 19 25 55,32558931,TUUKKA TIEKSOLA,home,False
103,2026,runkosarja,Kärpät,3,3193,60716456,MATYAS KANTNER,32269686,RONI HIRVONEN,2,416,YV,9,5,2025-10-17T17:40:02Z,,,60751845,BEN TARDIF,home,False
103,2026,runkosarja,HPK,1,870,29885743,KRISTIAN VESALAINEN,34320235,JESSE KIISKINEN,1,118,,2,1,2025-10-17T16:22:58Z,7 11 27 61 93,7 16 74 88 93,60954495,JULES BOSCQ,away,False
103,2026,runkosarja,HPK,2,2201,30851669,HEIKKI HUTTUNEN,34081477,VILJAMI JOKIRINNE,2,287,,2,3,2025-10-17T16:51:54Z,7 13 19 42 61,3 4 10 15 25,30417647,OLLI KORHONEN,away,False
103,2026,runkosarja,HPK,3,2676,,,,,2,348,VT0,0,3,2025-10-17T17:22:18Z,,,0,,away,False
104,2026,runkosarja,Pelicans,2,2076,,,,,0,252,,2,1,2025-10-17T17:41:58Z,16 20 52 58 93,4 10 23 47 93,33464927,KIM NIEMINEN,home,True
105,2026,runkosarja,SaiPa,1,216,30712591,HENRI NIKKANEN,,,0,35,,1,1,2025-10-17T15:36:38Z,28 31 61 63 77,6 41 50 57 82,29942725,SAKU SALMINEN,home,False
105,2026,runkosarja,JYP,3,3589,23595916,SAMI VATANEN,40049925,SANTERI HUOVILA,1,460,IM,6,1,2025-10-17T17:43:50Z,18 26 41 55 82,25 28 44 61 71 77,22953708,JUUSO PUUSTINEN,away,False
105,2026,runkosarja,JYP,4,3738,21808485,PEKKA JORMAKKA,24064653,OTTO MÄKINEN,2,487,,1,1,2025-10-17T17:53:18Z,10 26 51,17 25 63,60823918,TRENT BOURQUE,away,True
106,2026,runkosarja,Sport,1,679,60454974,SEBASTIAN STÅLBERG,60994994,BRAD HUNT,0,97,,5,1,2025-10-17T15:48:30Z,8 10 74 88 93,11 17 28 39 55,60744055,JOHAN SUNDSTRÖM,home,False
