game_id,season_year,team,period,game_time_s,event_id,is_bench,minutes,penalized_id,penalized_name,penalty_code,penalty_type,served_by_id,served_by_name
52,2023,Sport,3,2531,332,False,2,30754342,,KAM,Kampitus,,
53,2023,KooKoo,1,243,33,False,2,22510552,,KII,Kiinnipitäminen,,
53,2023,KooKoo,1,424,56,False,2,60661745,,KII,Kiinnipitäminen,,
53,2023,KooKoo,1,722,96,False,2,24962616,,KOU,Koukkaaminen,,
53,2023,KooKoo,1,960,127,False,2,31585390,,KOR,Korkea maila,,
53,2023,Lukko,1,350,46,False,2,29948541,,KAM,Kampitus,,
53,2023,Lukko,2,1930,244,False,2,28696292,,KOU,Koukkaaminen,,
53,2023,Lukko,2,2339,294,False,2,60455488,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
54,2023,SaiPa,2,1694,185,False,2,60348452,,KAM,Kampitus,,
54,2023,SaiPa,3,2608,308,False,2,24570406,,HUI,Huitominen,,
54,2023,TPS,1,130,13,False,2,32257481,,EST,Estäminen,,
54,2023,TPS,1,755,85,False,2,25461491,,KAM,Kampitus,,
54,2023,TPS,2,2290,262,False,2,21785090,,KOU,Koukkaaminen,,
54,2023,TPS,2,2341,270,False,2,60545114,,KAM,Kampitus,,
54,2023,TPS,3,2576,302,False,2,24182470,,KAM,Kampitus,,
54,2023,TPS,3,2701,320,False,2,100026177,,KAM,Kampitus,,
55,2023,Tappara,1,492,59,False,2,21974869,,KAM,Kampitus,,
55,2023,Tappara,2,2231,281,False,2,22333124,,KII,Kiinnipitäminen,,
55,2023,Ässät,1,750,87,False,2,29864256,,KOR,Korkea maila,,
55,2023,Ässät,1,965,115,False,2,60547043,,KOR,Korkea maila,,
55,2023,Ässät,2,1875,234,False,2,29864256,,KOR,Korkea maila,,
56,2023,HIFK,1,865,110,False,2,21940848,,KAM,Kampitus,,
56,2023,HIFK,2,2395,302,False,2,27752328,,VKV,Väkivaltaisuus,,
56,2023,HIFK,2,2395,301,False,2,23394612,,VKV,Väkivaltaisuus,,
56,2023,TPS,2,1789,226,False,2,60545114,,KOR,Korkea maila,,
56,2023,TPS,2,2395,300,False,2,24463542,,VKV,Väkivaltaisuus,,
56,2023,TPS,2,2395,299,False,2,25461491,,VKV,Väkivaltaisuus,,
57,2023,Ilves,3,2940,382,False,2,24880895,,KOU,Koukkaaminen,,
57,2023,HPK,2,1456,191,False,2,24459695,,KAM,Kampitus,,
57,2023,HPK,3,2571,337,False,2,27706219,,KAM,Kampitus,,
57,2023,HPK,3,2713,357,False,2,,,JR,Liian monta pelaajaa jäällä,,
57,2023,HPK,4,3724,474,False,2,24383567,,HUI,Huitominen,,
58,2023,Jukurit,1,931,117,False,2,22895620,,HUI,Huitominen,,
58,2023,Jukurit,3,3309,420,False,2,24242404,,KOU,Koukkaaminen,,
58,2023,Sport,1,698,89,False,2,31411901,,VII,Pelin viivyttäminen - kiekko katsomoon,,
58,2023,Sport,2,1951,244,False,2,21345676,,M-KII,Mailasta kiinnipitäminen,,
58,2023,Sport,3,2762,362,False,2,60544741,,KII,Kiinnipitäminen,,
59,2023,KalPa,1,776,104,False,2,32306811,,KAM,Kampitus,,
59,2023,KalPa,1,1042,136,False,2,31110600,,KOU,Koukkaaminen,,
60,2023,Pelicans,3,3295,423,False,2,29658365,,KII,Kiinnipitäminen,,
60,2023,Pelicans,3,3568,466,False,2,29679441,,VII,Pelin viivyttäminen - kiekko katsomoon,,
60,2023,Tappara,1,754,100,False,2,25541395,,HUI,Huitominen,,
61,2023,SaiPa,1,187,29,False,2,60653335,,VII,Pelin viivyttäminen - kiekko katsomoon,,
61,2023,SaiPa,2,1561,205,False,2,60652161,,KAM,Kampitus,,
61,2023,SaiPa,2,1776,237,False,2,26590031,,KAM,Kampitus,,
61,2023,SaiPa,3,3263,418,False,2,60653335,,KOU,Koukkaaminen,,
61,2023,SaiPa,3,3384,432,False,2,32107434,,KOR,Korkea maila,,
61,2023,Lukko,3,2779,352,False,2,21924709,,KOU,Koukkaaminen,,
62,2023,Ässät,1,612,86,False,2,25454518,,KOR,Korkea maila,,
62,2023,Ässät,2,1346,183,False,2,60666164,,POI,Poikittainen maila,,
62,2023,Ässät,2,2007,269,False,2,33424682,,KOR,Korkea maila,,
62,2023,Ässät,3,2428,320,False,2,60466216,,KII,Kiinnipitäminen,,
62,2023,Ässät,3,2961,387,False,20,22240990,,KAY,Epäurheilijamainen käytös - Pelirangaistus,,
62,2023,Ässät,3,3535,466,False,2,,,JR,Liian monta pelaajaa jäällä,,
62,2023,KooKoo,1,184,25,False,2,33296797,,KOU,Koukkaaminen,,
62,2023,KooKoo,2,1775,239,False,2,29695519,,KII,Kiinnipitäminen,,
62,2023,KooKoo,3,3347,438,False,2,31585390,,LTK,Laitataklaus,,
62,2023,KooKoo,3,3370,443,False,2,60661744,,VII,Pelin viivyttäminen - kiekko katsomoon,,
63,2023,KalPa,1,1058,129,False,2,40431875,,KOU,Koukkaaminen,,
63,2023,KalPa,2,1612,197,False,2,32306811,,KOR,Korkea maila,,
63,2023,KalPa,2,2259,272,False,2,40431875,,KAM,Kampitus,,
63,2023,HIFK,1,327,42,False,2,23000702,,VKV,Väkivaltaisuus,,
63,2023,HIFK,1,563,69,False,2,33611644,,EST,Estäminen,,
63,2023,HIFK,3,2420,298,False,2,31915960,,VII,Pelin viivyttäminen - maalin siirtäminen,,
63,2023,HIFK,3,3400,424,False,2,32576625,,KII,Kiinnipitäminen,,
63,2023,HIFK,4,3656,461,False,2,23394612,,KAM,Kampitus,,
64,2023,KooKoo,2,1941,232,False,2,22510552,,EST,Estäminen,,
64,2023,Pelicans,1,347,45,False,2,24650025,,KAM,Kampitus,,
64,2023,Pelicans,2,1475,181,False,2,29615777,,KII,Kiinnipitäminen,,
65,2023,Sport,2,2278,308,False,2,23470251,,KAM,Kampitus,,
65,2023,HPK,2,1466,201,False,2,29528916,,LTK,Laitataklaus,,
65,2023,HPK,3,2627,354,False,2,40003574,,HUI,Huitominen,,
66,2023,Ässät,1,109,22,False,2,24177003,,KII,Kiinnipitäminen,,
66,2023,Ässät,2,1797,230,False,2,25454518,,KII,Kiinnipitäminen,,
66,2023,Ässät,3,3050,399,False,2,21789465,,KAM,Kampitus,,
66,2023,Kärpät,2,1628,209,False,2,22393300,,KNP,Kyynärpäätaklaus,,
67,2023,JYP,1,60,13,False,2,31555841,,EST,Estäminen,,
67,2023,JYP,1,747,108,False,2,31903545,,EST,Estäminen,,
67,2023,JYP,2,1234,171,False,2,,,VII,Pelin viivyttäminen - rike aloitustapahtumassa,,
67,2023,JYP,2,1683,226,False,2,60672121,,KOR,Korkea maila,,
67,2023,JYP,2,1948,256,False,2,60672121,,KAM,Kampitus,,
67,2023,JYP,3,2511,329,False,2,,,JR,Liian monta pelaajaa jäällä,,
67,2023,JYP,3,3089,398,False,2,60662469,,HUI,Huitominen,,
67,2023,JYP,3,3572,466,False,2,60543448,,VII,Pelin viivyttäminen - rike aloitustapahtumassa,,
67,2023,Sport,1,432,63,False,2,31905381,,KAM,Kampitus,,
67,2023,Sport,1,549,80,False,2,60658804,,KAM,Kampitus,,
67,2023,Sport,1,943,129,False,2,24421720,,KOR,Korkea maila,,
68,2023,HIFK,1,971,134,False,2,27752328,,KII,Kiinnipitäminen,,
68,2023,HIFK,1,1200,164,False,2,22790602,,EST-M,Maalivahdin estäminen,,
68,2023,HIFK,2,1836,253,False,2,32576625,,KOU,Koukkaaminen,,
68,2023,HIFK,3,2684,361,False,0,22549125,,KII,Kiinnipitäminen,,
68,2023,Kärpät,1,875,120,False,2,22679723,,EST,Estäminen,,
68,2023,Kärpät,1,971,135,False,2,29783858,,KII,Kiinnipitäminen,,
68,2023,Kärpät,3,2644,352,False,2,22037116,,KII,Kiinnipitäminen,,
69,2023,Lukko,1,717,100,False,2,29780877,,KOU,Koukkaaminen,,
69,2023,Lukko,1,827,118,False,2,22891255,,KAM,Kampitus,,
69,2023,Lukko,2,1599,226,False,2,60455488,,KAM,Kampitus,,
69,2023,Lukko,3,2530,349,False,2,28696292,,KOR,Korkea maila,,
69,2023,Lukko,3,2636,364,False,2,21870028,,KOR,Korkea maila,,
69,2023,Lukko,3,3051,416,False,2,25139587,,VKV,Väkivaltaisuus,,
69,2023,Lukko,4,3868,517,False,2,60503736,,KII,Kiinnipitäminen,,
69,2023,HPK,1,484,64,False,2,27847136,,KII,Kiinnipitäminen,,
69,2023,HPK,2,1477,209,False,2,60544791,,KOU,Koukkaaminen,,
69,2023,HPK,2,2349,320,False,2,24383567,,HUI,Huitominen,,
69,2023,HPK,3,3051,414,False,2,31377236,,POI,Poikittainen maila,,
69,2023,HPK,3,3051,415,False,2,60544791,,VKV,Väkivaltaisuus,,
70,2023,Pelicans,2,1587,205,False,2,23075106,,HUI,Huitominen,,
70,2023,Pelicans,3,3199,407,False,2,31165561,,KOU,Koukkaaminen,,
70,2023,Ässät,1,1100,137,False,2,33144768,,KOU,Koukkaaminen,,
70,2023,Ässät,2,2085,264,False,2,60660610,,VKV,Väkivaltaisuus,,
70,2023,Ässät,3,2464,313,False,2,29641327,,KAM,Kampitus,,
70,2023,Ässät,3,3600,464,False,2,60666164,,KAY,Epäurheilijamainen käytös,,
71,2023,SaiPa,3,2630,342,False,2,32107434,,POI,Poikittainen maila,,
71,2023,KooKoo,1,1081,133,False,2,60651987,,POI,Poikittainen maila,,
71,2023,KooKoo,2,1692,210,False,2,60361530,,KAM,Kampitus,,
71,2023,KooKoo,3,2694,351,False,2,60651987,,KII,Kiinnipitäminen,,
72,2023,Tappara,1,1051,130,False,2,29670505,,KOU,Koukkaaminen,,
72,2023,Tappara,2,2309,294,False,2,23517198,,KOU,Koukkaaminen,,
72,2023,Tappara,3,3369,436,False,2,60668269,,PTK,Pään tai niskan alueelle kohdistuva taklaus,,
72,2023,Ilves,1,98,9,False,2,60540148,,KOU,Koukkaaminen,,
72,2023,Ilves,1,464,49,False,2,32780178,,HUI,Huitominen,,
72,2023,Ilves,2,2023,255,False,2,23097498,,KOU,Koukkaaminen,,
72,2023,Ilves,3,2902,367,False,2,60579549,,M-KII,Mailasta kiinnipitäminen,,
72,2023,Ilves,3,2908,375,False,2,28506900,,VII,Pelin viivyttäminen - rike aloitustapahtumassa,,
72,2023,Ilves,3,3109,402,False,2,32780178,,VII,Pelin viivyttäminen - kiekko katsomoon,,
73,2023,TPS,1,1200,156,False,2,100026177,,KOU,Koukkaaminen,,
73,2023,TPS,3,3055,386,False,2,32093700,,KAM,Kampitus,,
73,2023,TPS,3,3204,410,False,0,32219869,,KII,Kiinnipitäminen,,
73,2023,KalPa,2,1298,173,False,2,60643934,,KII,Kiinnipitäminen,,
73,2023,KalPa,3,3279,425,False,2,40431875,,KII,Kiinnipitäminen,,
74,2023,Tappara,2,2091,234,False,2,31854445,,KAM,Kampitus,,
74,2023,Tappara,3,2946,347,False,2,23242492,,LTK,Laitataklaus,,
74,2023,SaiPa,3,2739,319,False,2,32869811,,KOU,Koukkaaminen,,
75,2023,Kärpät,1,122,22,False,2,24276085,,KOR,Korkea maila,,
75,2023,Kärpät,2,1234,166,False,2,60659992,,KOU,Koukkaaminen,,
75,2023,Kärpät,2,1554,212,False,2,30616480,,HUI,Huitominen,,
75,2023,Kärpät,3,2741,366,False,2,22037116,,KOR,Korkea maila,,
75,2023,Jukurit,1,798,103,False,2,32701115,,VKV,Väkivaltaisuus,,
75,2023,Jukurit,3,3304,429,False,2,60580517,,EST,Estäminen,,
75,2023,Jukurit,3,3548,466,False,2,24242404,,EST,Estäminen,,
78,2023,Sport,1,787,104,False,2,31905381,,VKV,Väkivaltaisuus,,
78,2023,Lukko,1,260,35,False,2,25139587,,KII,Kiinnipitäminen,,
78,2023,Lukko,1,787,103,False,2,60455488,,VKV,Väkivaltaisuus,,
78,2023,Lukko,2,2077,267,False,2,60678350,,VKV,Väkivaltaisuus,,
76,2023,HPK,1,1081,124,False,2,40003574,,HUI,Huitominen,,
76,2023,HPK,2,2062,258,False,2,40003574,,KII,Kiinnipitäminen,,
76,2023,Pelicans,1,737,88,False,2,34320235,,KOU,Koukkaaminen,,
76,2023,Pelicans,1,808,92,False,2,23075106,,KAM,Kampitus,,
76,2023,Pelicans,2,1990,248,False,2,23075106,,HUI,Huitominen,,
76,2023,Pelicans,3,2907,363,False,2,29554508,,VII,Pelin viivyttäminen - rike aloitustapahtumassa,,
76,2023,Pelicans,3,3044,381,False,2,60662542,,KAM,Kampitus,,
77,2023,KooKoo,1,394,57,False,2,60651987,,KII,Kiinnipitäminen,,
77,2023,KooKoo,2,2070,267,False,2,30730803,,POI,Poikittainen maila,,
77,2023,KooKoo,2,2204,287,False,2,33296797,,KAM,Kampitus,,
77,2023,KooKoo,3,3262,422,False,2,24153195,,KII,Kiinnipitäminen,,
77,2023,KalPa,1,908,115,False,2,60662103,,POI,Poikittainen maila,,
77,2023,KalPa,2,1396,183,False,2,29969041,,KAM,Kampitus,,
77,2023,KalPa,2,1874,242,False,2,31110600,,KOU,Koukkaaminen,,
77,2023,KalPa,3,3303,429,False,2,29969041,,KOU,Koukkaaminen,,
79,2023,Ässät,1,308,46,False,2,60666164,,KAM,Kampitus,,
79,2023,Ässät,2,1437,192,False,2,60660610,,KOU,Koukkaaminen,,
79,2023,TPS,1,807,108,False,2,40009767,,POI,Poikittainen maila,,
79,2023,TPS,2,1342,178,False,2,21785090,,KOR,Korkea maila,,
80,2023,Ilves,2,1365,187,False,2,24880895,,POI,Poikittainen maila,,
80,2023,Ilves,2,1981,263,False,2,32780178,,KOR,Korkea maila,,
80,2023,Ilves,2,2190,296,False,2,34250949,,KAM,Kampitus,,
80,2023,Ilves,3,3228,428,False,20,40172010,,POL,Polvitaklaus - Pelirangaistus,,
80,2023,Ilves,3,3228,427,False,5,40172010,,POL,Polvitaklaus,,
80,2023,JYP,1,987,120,False,2,31555841,,VII,Pelin viivyttäminen - kiekko katsomoon,,
80,2023,JYP,3,2423,330,False,2,60348367,,KOU,Koukkaaminen,,
80,2023,JYP,3,2807,378,False,2,23334106,,EST,Estäminen,,
81,2023,HIFK,2,1688,212,False,2,30969140,,VKV,Väkivaltaisuus,,
81,2023,HIFK,2,1771,227,False,2,32269686,,EST,Estäminen,,
81,2023,HIFK,3,3351,422,False,2,23000702,,KOR,Korkea maila,,
81,2023,Ässät,2,1228,157,False,2,33424682,,KAM,Kampitus,,
81,2023,Ässät,2,1688,214,False,2,60666164,,VKV,Väkivaltaisuus,,
81,2023,Ässät,2,1688,213,False,2,60666164,,VKV,Väkivaltaisuus,,
81,2023,Ässät,3,3057,385,False,2,32652015,,KAM,Kampitus,,
82,2023,Kärpät,1,979,133,False,2,,,JR,Liian monta pelaajaa jäällä,,
82,2023,Sport,1,169,31,False,2,23064609,,KII,Kiinnipitäminen,,
82,2023,Sport,1,243,41,False,2,29837610,,KAM,Kampitus,,
82,2023,Sport,1,350,55,False,2,23470251,,KAM,Kampitus,,
82,2023,Sport,2,1314,183,False,2,,,VII,Pelin viivyttäminen - hylätty valmentajan haasto,,
82,2023,Sport,2,1621,222,False,2,23470251,,HUI,Huitominen,,
82,2023,Sport,2,1775,242,False,2,60658804,,KAM,Kampitus,,
83,2023,Lukko,1,14,7,False,2,21499603,,KAM,Kampitus,,
83,2023,KooKoo,1,299,39,False,2,27355408,,KAM,Kampitus,,
83,2023,KooKoo,2,2390,278,False,2,23029644,,POI,Poikittainen maila,,
83,2023,KooKoo,3,2727,322,False,2,30730803,,KOU,Koukkaaminen,,
84,2023,Pelicans,2,1424,186,False,2,29942725,,KII,Kiinnipitäminen,,
84,2023,Pelicans,3,3558,444,False,2,29554508,,HUI,Huitominen,,
84,2023,SaiPa,1,84,15,False,2,60348452,,EST,Estäminen,,
84,2023,SaiPa,1,648,91,False,2,32569153,,KAM,Kampitus,,
84,2023,SaiPa,2,2066,263,False,2,23555503,,VKV,Väkivaltaisuus,,
85,2023,KalPa,3,2953,388,False,2,31519609,,KAM,Kampitus,,
85,2023,HPK,1,435,55,False,2,22888721,,HUI,Huitominen,,
85,2023,HPK,2,2045,264,False,2,27974313,,KII,Kiinnipitäminen,,
85,2023,HPK,2,2400,314,False,2,60647832,,KOU,Koukkaaminen,,
85,2023,HPK,3,2604,341,False,2,29528916,,VII,Pelin viivyttäminen - kiekko katsomoon,,
85,2023,HPK,3,2682,353,False,2,40003574,,KII,Kiinnipitäminen,,
86,2023,JYP,2,1399,173,False,2,27854909,,KII,Kiinnipitäminen,,
86,2023,JYP,2,1774,224,False,2,60662469,,VKV,Väkivaltaisuus,,
86,2023,JYP,2,2017,271,False,2,60672121,,KAM,Kampitus,,
86,2023,JYP,3,2588,344,False,2,27647886,,KAM,Kampitus,,
86,2023,Tappara,1,696,86,False,2,29798827,,KAM,Kampitus,,
86,2023,Tappara,2,1835,236,False,0,28262723,,HUI,Huitominen,,
86,2023,Tappara,2,2300,304,False,2,31854445,,KAM,Kampitus,,
86,2023,Tappara,3,2791,370,False,2,23517198,,VII,Pelin viivyttäminen - kiekko katsomoon,,
87,2023,KooKoo,1,167,27,False,2,29695519,,KAM,Kampitus,,
87,2023,KooKoo,1,536,73,False,2,29695519,,EST,Estäminen,,
87,2023,KooKoo,3,2493,322,False,2,24962616,,HUI,Huitominen,,
87,2023,KooKoo,3,2945,388,False,2,24153195,,POI,Poikittainen maila,,
87,2023,KooKoo,3,3129,414,False,2,,,JR,Liian monta pelaajaa jäällä,,
87,2023,Kärpät,1,221,35,False,2,,,JR,Liian monta pelaajaa jäällä,,
88,2023,Pelicans,2,1427,188,False,2,29942725,,KII,Kiinnipitäminen,,
88,2023,Pelicans,2,1842,240,False,2,29658365,,KAM,Kampitus,,
88,2023,Pelicans,3,2756,356,False,2,60662542,,KAM,Kampitus,,
88,2023,Pelicans,3,2926,378,False,2,29554508,,POI,Poikittainen maila,,
88,2023,Pelicans,3,2935,383,False,2,60544772,,VKV,Väkivaltaisuus,,
88,2023,Lukko,1,715,98,False,2,60455488,,KOR,Korkea maila,,
88,2023,Lukko,2,2176,280,False,2,22891255,,KOR,Korkea maila,,
88,2023,Lukko,3,2935,384,False,2,28696292,,VKV,Väkivaltaisuus,,
89,2023,Sport,1,853,112,False,2,21345676,,KAM,Kampitus,,
89,2023,Sport,2,1451,207,False,2,31905381,,KOU,Koukkaaminen,,
89,2023,Sport,2,1893,263,False,2,29837610,,VKV,Väkivaltaisuus,,
89,2023,TPS,2,1354,184,False,2,60545114,,LTK,Laitataklaus,,
89,2023,TPS,2,1614,228,False,2,,,JR,Liian monta pelaajaa jäällä,,
89,2023,TPS,2,2053,286,False,2,32219869,,KII,Kiinnipitäminen,,
89,2023,TPS,3,2997,424,False,2,60654688,,KAM,Kampitus,,
90,2023,HPK,2,2112,258,False,2,31377236,,HUI,Huitominen,,
90,2023,HPK,3,3166,387,False,2,21851458,,KAM,Kampitus,,
90,2023,HPK,3,3431,425,False,2,60647832,,EST,Estäminen,,
90,2023,KooKoo,2,1236,152,False,2,60651987,,HUI,Huitominen,,
90,2023,KooKoo,3,2851,351,False,2,30730803,,HUI,Huitominen,,
90,2023,KooKoo,3,3490,435,False,2,24153195,,EST,Estäminen,,
91,2023,KalPa,2,1768,219,False,2,33863780,,HUI,Huitominen,,
91,2023,KalPa,2,2400,303,False,2,24226640,,VKV,Väkivaltaisuus,,
91,2023,KalPa,3,2918,380,False,2,32306811,,KII,Kiinnipitäminen,,
91,2023,KalPa,3,2975,391,False,2,24226640,,EST,Estäminen,,
91,2023,KalPa,3,3308,438,False,2,33863780,,VKV,Väkivaltaisuus,,
91,2023,KalPa,3,3364,445,False,2,33845847,,POI,Poikittainen maila,,
91,2023,JYP,2,1227,147,False,2,22711526,,KII,Kiinnipitäminen,,
91,2023,JYP,2,1264,154,False,2,31555841,,POI,Poikittainen maila,,
91,2023,JYP,2,1495,187,False,2,31903545,,EST,Estäminen,,
91,2023,JYP,2,2400,304,False,2,27647886,,VKV,Väkivaltaisuus,,
91,2023,JYP,3,2843,365,False,2,60348367,,VKV,Väkivaltaisuus,,
91,2023,JYP,3,3308,437,False,2,60543448,,VKV,Väkivaltaisuus,,
92,2023,Lukko,1,490,65,False,2,25139587,,KOR,Korkea maila,,
92,2023,Lukko,2,1397,171,False,2,21924709,,HUI,Huitominen,,
92,2023,Lukko,2,2001,245,False,2,25139587,,VKV,Väkivaltaisuus,,
92,2023,Lukko,2,2245,279,False,2,60503736,,VKV,Väkivaltaisuus,,
92,2023,Lukko,2,2400,302,False,2,21499603,,VKV,Väkivaltaisuus,,
92,2023,Lukko,3,3600,460,False,2,24466028,,HUI,Huitominen,,
92,2023,HIFK,2,1721,211,False,20,21940848,,EST,Estäminen - Pelirangaistus,,
92,2023,HIFK,2,1721,210,False,5,21940848,,EST,Estäminen,,
92,2023,HIFK,2,2001,244,False,2,22549125,,VKV,Väkivaltaisuus,,
92,2023,HIFK,2,2068,255,False,2,,,JR,Liian monta pelaajaa jäällä,,
92,2023,HIFK,2,2400,303,False,2,23793763,,VKV,Väkivaltaisuus,,
93,2023,SaiPa,2,1520,197,False,2,60598934,,VKV,Väkivaltaisuus,,
93,2023,SaiPa,3,2864,385,False,2,22487436,,KOU,Koukkaaminen,,
93,2023,Kärpät,2,1968,255,False,2,23441604,,KOR,Korkea maila,,
93,2023,Kärpät,3,3264,437,False,2,21819267,,KOR,Korkea maila,,
94,2023,TPS,2,1891,246,False,2,21785090,,KAM,Kampitus,,
94,2023,TPS,2,1980,260,False,2,60545114,,KOR,Korkea maila,,
94,2023,TPS,3,2935,379,False,2,24182470,,KII,Kiinnipitäminen,,
94,2023,Ilves,2,1709,224,False,2,60540148,,LTK,Laitataklaus,,
95,2023,Ässät,1,214,30,False,2,24271404,,KAM,Kampitus,,
95,2023,Ässät,2,1930,243,False,2,30049808,,KII,Kiinnipitäminen,,
95,2023,Jukurit,2,2071,260,False,2,60580517,,EST,Estäminen,,
95,2023,Jukurit,3,2896,362,False,2,60580517,,KAM,Kampitus,,
96,2023,Tappara,1,972,129,False,2,29798827,,EST,Estäminen,,
96,2023,Tappara,2,2296,303,False,2,32551174,,HUI,Huitominen,,
96,2023,Tappara,3,3059,397,False,2,30040247,,VII,Pelin viivyttäminen - kiekko katsomoon,,
96,2023,Sport,1,611,86,False,2,23064609,,KOU,Koukkaaminen,,
96,2023,Sport,2,1254,170,False,2,25334515,,EST,Estäminen,,
97,2023,Ilves,1,892,108,False,2,60579549,,KII,Kiinnipitäminen,,
97,2023,Ilves,1,1024,121,False,2,29028513,,HUI,Huitominen,,
97,2023,Ilves,3,2781,333,False,2,60545128,,KAM,Kampitus,,
97,2023,Lukko,2,1504,190,False,2,,,VII,Pelin viivyttäminen - hylätty valmentajan haasto,,
97,2023,Lukko,2,2261,271,False,2,33464927,,KAM,Kampitus,,
98,2023,Kärpät,2,1930,247,False,2,32519909,,KAM,Kampitus,,
98,2023,Kärpät,3,3267,402,False,2,31555838,,VKV,Väkivaltaisuus,,
98,2023,Ässät,2,1270,158,False,2,60666164,,KOU,Koukkaaminen,,
98,2023,Ässät,2,1662,205,False,2,60666164,,VII,Pelin viivyttäminen - kiekon sulkeminen,,
98,2023,Ässät,2,1749,218,False,0,22240990,,KOU,Koukkaaminen,,
98,2023,Ässät,3,3267,403,False,2,30049633,,VKV,Väkivaltaisuus,,
99,2023,SaiPa,2,1773,260,False,2,23775707,,VKV,Väkivaltaisuus,,
99,2023,SaiPa,2,1919,256,False,2,32569153,,VKV,Väkivaltaisuus,,
99,2023,SaiPa,2,1919,255,False,2,60653335,,VKV,Väkivaltaisuus,,
99,2023,SaiPa,3,3208,418,False,2,60653074,,KOR,Korkea maila,,
99,2023,JYP,2,1535,201,False,2,33606280,,KOR,Korkea maila,,
99,2023,JYP,2,1535,200,False,2,33606280,,KOR,Korkea maila,,
99,2023,JYP,2,1773,235,False,2,31903545,,VKV,Väkivaltaisuus,,
99,2023,JYP,2,1919,254,False,2,33606280,,VKV,Väkivaltaisuus,,
99,2023,JYP,2,1919,253,False,2,29022140,,VKV,Väkivaltaisuus,,
99,2023,JYP,2,1919,252,False,2,31903545,,EST,Estäminen,,
100,2023,Jukurit,1,474,66,False,2,,,JR,Liian monta pelaajaa jäällä,,
100,2023,Jukurit,2,1916,249,False,2,60578087,,KAM,Kampitus,,
100,2023,KalPa,1,177,27,False,2,24558127,,KOR,Korkea maila,,
100,2023,KalPa,2,1545,200,False,2,24725109,,KII,Kiinnipitäminen,,
100,2023,KalPa,3,2890,378,False,2,24725109,,KOU,Koukkaaminen,,
101,2023,TPS,2,2005,265,False,2,100026177,,POI,Poikittainen maila,,
101,2023,TPS,3,3004,394,False,2,60690121,,POI,Poikittainen maila,,
101,2023,TPS,3,3039,400,False,2,21785090,,KOU,Koukkaaminen,,
101,2023,HPK,1,157,25,False,2,,,JR,Liian monta pelaajaa jäällä,,
101,2023,HPK,1,1085,139,False,2,,,JR,Liian monta pelaajaa jäällä,,
101,2023,HPK,2,2271,298,False,2,32924510,,KAM,Kampitus,,
101,2023,HPK,3,3173,418,False,2,,,JR,Liian monta pelaajaa jäällä,,
102,2023,KooKoo,2,2121,276,False,2,22510552,,KOR,Korkea maila,,
102,2023,JYP,1,291,44,False,2,30482177,,POI,Poikittainen maila,,
102,2023,JYP,2,1313,171,False,2,27854909,,VII,Pelin viivyttäminen - rike aloitustapahtumassa,,
102,2023,JYP,2,1819,243,False,2,29914070,,KII,Kiinnipitäminen,,
102,2023,JYP,3,2764,360,False,2,60348367,,KOR,Korkea maila,,
102,2023,JYP,3,2764,359,False,2,60348367,,KOR,Korkea maila,,
102,2023,JYP,3,2994,390,False,2,29914070,,KII,Kiinnipitäminen,,
103,2023,Sport,1,42,10,False,2,60544741,,KII,Kiinnipitäminen,,
103,2023,Sport,1,477,59,False,2,22937737,,LTK,Laitataklaus,,
103,2023,Sport,1,685,86,False,2,60544741,,POI,Poikittainen maila,,
103,2023,Sport,1,1041,125,False,2,60544745,,POI,Poikittainen maila,,
103,2023,Pelicans,1,529,66,False,2,30636693,,HUI,Huitominen,,
103,2023,Pelicans,2,1314,161,False,2,30793837,,KOU,Koukkaaminen,,
103,2023,Pelicans,2,1394,172,False,2,21415137,,KII,Kiinnipitäminen,,
103,2023,Pelicans,2,1762,220,False,2,32754065,,KII,Kiinnipitäminen,,
103,2023,Pelicans,3,2570,314,False,2,32754065,,KII,Kiinnipitäminen,,
103,2023,Pelicans,3,3086,375,False,2,30793837,,KOR,Korkea maila,,
103,2023,Pelicans,3,3086,376,False,2,30793837,,KOR,Korkea maila,,
104,2023,HPK,2,2166,259,False,2,40003574,,VKV,Väkivaltaisuus,,
104,2023,HPK,3,2857,355,False,2,24260583,,EST,Estäminen,,
104,2023,Kärpät,2,2166,260,False,2,25506929,,HUI,Huitominen,,
105,2023,JYP,1,512,63,False,2,27854909,,KAM,Kampitus,,
105,2023,JYP,1,1084,137,False,2,60543448,,HUI,Huitominen,,
105,2023,JYP,1,1084,138,False,2,60543448,,VKV,Väkivaltaisuus,,
105,2023,JYP,2,2046,262,False,2,29914070,,POI,Poikittainen maila,,
105,2023,HIFK,1,588,74,False,0,33611644,,HUI,Huitominen,,
105,2023,HIFK,1,1084,136,False,2,30345845,,VKV,Väkivaltaisuus,,
105,2023,HIFK,3,2564,335,False,2,22549125,,KAM,Kampitus,,
105,2023,HIFK,3,3222,419,False,2,100025878,,KAM,Kampitus,,
106,2023,KalPa,2,2400,292,False,2,29969041,,KOR,Korkea maila,,
106,2023,KalPa,3,2891,349,False,2,,,JR,Liian monta pelaajaa jäällä,,
106,2023,KalPa,3,3501,430,False,2,31578145,,KII,Kiinnipitäminen,,
106,2023,KalPa,3,3577,448,False,2,33845847,,KAM,Kampitus,,
